occurrence_id,paper_key,title,year,object_name,alternate_object_names,ra_deg,dec_deg,classification,candidate_quality,population_tier,primary_flag,region,table_role,source_url,retrieval_status,notes,input_dataset
OCC-08375,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207007599757032448,,344.1422833800,62.1893005900,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08376,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207292755524862592,,344.1606830900,62.7587114900,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08377,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207198605540867200,,344.1643084700,62.3393937000,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08378,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207220870655305088,,344.1647825100,62.6452179300,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08379,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207292686805390208,,344.1664172200,62.7557840300,APD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08380,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207292686805393152,,344.1680795700,62.7536908900,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08381,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207002170918209792,,344.1695937600,62.0437448200,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08382,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207268394470386944,,344.1705591300,62.7287060800,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08383,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207220046025646208,,344.1719473400,62.6275910300,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08384,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207001969055552896,,344.1748165100,62.0263243000,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08385,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207220801935829376,,344.1771627400,62.6476310000,QPD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08386,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207268184012655616,,344.1784504300,62.7116547600,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08387,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207219702420960256,,344.1902218200,62.5930212600,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08388,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207221184189909248,,344.1902244700,62.6830826500,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08389,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207198536821388928,,344.1917294900,62.3356669800,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08390,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207291862171688704,,344.1924817700,62.7396029000,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08391,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207292716867892608,,344.1965813200,62.7605524800,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08392,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207244647591798656,,344.1968431500,62.6869816000,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08393,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207220084678312448,,344.1990130200,62.6371099000,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08394,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207292716872400384,,344.1992049000,62.7616629800,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08395,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207220836295572480,,344.2008123500,62.6530083500,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08396,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207220836295566848,,344.2030400600,62.6456738900,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08397,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207201594838121344,,344.2042961900,62.3631256300,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08398,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207220084678311424,,344.2070146200,62.6416742500,APD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08399,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207292716866103680,,344.2145451800,62.7765792700,QPD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08400,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207244583166673024,,344.2147329800,62.6859127900,QPD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08401,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207244377013318912,,344.2157873100,62.6769998600,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08402,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207244377013323904,,344.2184255700,62.6701637100,APD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08403,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2206990248088946688,,344.2217339000,62.0146405500,QPD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08404,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207244647591830912,,344.2230860700,62.6991763800,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08405,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207219741080946816,,344.2231766700,62.6010396600,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08406,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207291892232280320,,344.2233284500,62.7509674600,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08407,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207291896531986176,,344.2298376700,62.7524562000,QPD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08408,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207243552379617280,,344.2310177100,62.6488370700,APD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08409,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207292888667003392,,344.2355647500,62.7941237900,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08410,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207244303996882176,,344.2404694200,62.6674986400,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08411,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207244407076104448,,344.2444116200,62.6822032800,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08412,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207292824244905216,,344.2465477500,62.7763629600,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08413,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207291621653546752,,344.2477922800,62.7247730800,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08414,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207243548082242688,,344.2487364800,62.6555768800,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08415,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207198747280877184,,344.2559674000,62.3452627900,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08416,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207292854305109376,,344.2562210200,62.7889795300,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08417,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207291724733316992,,344.2587186700,62.7352958000,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08418,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207244720610700160,,344.2680120500,62.6980141600,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08419,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207291724733323392,,344.2742604100,62.7329806800,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08420,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207291793452790016,,344.2743762600,62.7445765400,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08421,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207291724733324416,,344.2786623500,62.7335725400,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08422,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207292098390800640,,344.2790008700,62.7730383200,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08423,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207292033970942336,,344.2880616800,62.7675659700,APD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08424,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207202114535226112,,344.2886936300,62.3950545300,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08425,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2208068044362357248,,344.2889050600,63.2103154000,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08426,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207244514452841088,,344.3004954500,62.6966197200,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08427,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207244750671134208,,344.3041738900,62.7225251700,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08428,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207297767748297088,,344.3068267000,62.9193272400,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08429,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207292411928058240,,344.3115775700,62.7843942400,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08430,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207244548812567936,,344.3260505500,62.7178509300,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08431,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207244858050230016,,344.3537752400,62.7079454500,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08432,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207243449300993920,,344.3548057200,62.6692710300,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08433,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2206991661134268288,,344.3700170500,62.0454760300,QPD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08434,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207244102137431936,,344.3730930400,62.7039472300,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08435,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207292274489132928,,344.3848838900,62.7745105000,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08436,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207197819567955456,,344.3857903600,62.3413582700,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08437,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207311859539752576,,344.3865770500,63.0477706600,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08438,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2230031411900551936,,344.3869600800,72.3373532800,APD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08439,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207222318061402240,,344.3945188900,62.3767049900,APD,false,automated_yso_dipper_allsky,no,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08440,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2206987434886730112,,344.4033146300,61.9655547600,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
OCC-08441,mas2026,Exploring the Variability of Young Stars with Gaia DR3 Light Curves,2026,Gaia DR3 2207294954548657280,,344.4069376500,62.8612719600,QPD,true,automated_yso_dipper_allsky,yes,all sky,VizieR tabled1 complete,https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A%2BA/705/A172,complete,Primary=true is the recommended high-quality subset; secondary QPDs have substantial contamination risk,yso_survey_candidate_coordinates
