source,source_key,tde_id,name,aliases,ra_deg,dec_deg,redshift,discovery_mjd,peak_mjd_ref,discovery_survey,class_label,confidence,host_name,log_mbh,notes,mag_value,mag_band,mag_basis,include_flag
otter,6575856,srgej163831_7_534020,SRGE J163831.7+534020,SRGE J163831.7+534020,249.633401,53.672931,0.581,59062.0,,xray,tde_candidate,likely,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6575883,sdssj1323,SDSSJ1323,SDSSJ1323;SDSSJ1323+48,200.92487499999996,48.45035,0.08754,52975.0,,xray,tde,secure,SDSS J132341.97+482701.3,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6575887,2masxj011908693411305,2MASX J01190869-3411305,2MASX J01190869-3411305,19.783333333333328,-34.19166666666666,0.018,55391.0,,xray,tde,secure,GSN 069,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6575891,dougie,Dougie,Dougie,182.1994583333333,43.022225,0.191,54848.0,,xray,tde,secure,SDSS J120847.77+430120.1,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6575893,vastj215418_2_002442,VAST J215418.2+002442,VAST J215418.2+002442,328.58,0.41,,,,radio,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6575903,rxj1624_75,RX J1624+75,RX J1624+75;RXJ1624+7554,246.23624999999996,75.91597222222222,0.0636,48128.0,,xray,tde,secure,RX J1624.9+7554,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6575911,vastj093634_7054755,VAST J093634.7-054755,VAST J093634.7-054755,144.14,-5.8,,,,radio,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6575915,ugc03317,UGC 03317,UGC 03317,83.407,73.724,0.004136,55461.0,,xray,tde,secure,UGC 3317,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6575919,vtj2030,VT J2030,VT J2030,307.6970833333333,4.2252777777777775,0.061,,,radio,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6575925,pgc170392,PGC 170392,PGC 170392,336.693,-15.023000000000001,0.016246,53702.0,,xray,tde,secure,6dFGS gJ222646.4-150123,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6575933,at2022czy,AT 2022czy,AT 2022czy;ATLAS22gtw;Gaia22cay;PS22bvf,185.504708,16.995561,0.109,59632.49872,,optical,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6575935,srgej135514_8_311605,SRGE J135514.8+311605,SRGE J135514.8+311605,208.81257899999997,31.268121,0.1989,59023.0,,xray,tde_candidate,likely,SDSS J135515.01+311605.2,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6575941,srgej071310_6_725627,SRGE J071310.6+725627,SRGE J071310.6+725627,108.29383499999999,72.940751,0.104,59133.0,,xray,tde_candidate,likely,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6575955,pgc1127938,PGC 1127938,PGC 1127938,19.736,-1.053,0.02,54108.0,,xray,tde,secure,2SLAQ J011844.35-010906.8,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6575961,ps113jw,PS1-13jw,PS1-13jw,131.22316666666666,42.96244444444445,0.345,56329.0,,optical,tde,secure,SDSS J084453.56+425744.8,,source=OTTER; TDE TDE TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6575974,sdssj1350,SDSSJ1350,SDSSJ1350,207.50629166666667,29.269363888888886,0.0777,,,optical,tde,secure,SDSS J135001.49+291609.7,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6575976,pgc015259,PGC 015259,PGC 015259,67.341,-4.76,0.014665,55235.0,,xray,tde,secure,2MFGC 3645,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6575980,2xmmij1847,2XMMi J1847,2XMMi J1847;2XMMi J184725.1-631724,281.8548333333333,-63.29026666666667,0.0353,53979.0,,xray,tde,secure,IC 4765-f01-1504,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6575986,at2018cqh,AT 2018cqh,AT 2018cqh,38.44554166666666,-1.0245499999999998,0.048,58285.54299770016,,optical,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6575998,ngc5905,NGC 5905,NGC 5905,228.84716666666665,55.51710833333333,0.01124,48083.0,,xray,tde,secure,NGC 5905,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576004,xmmsl1j061927_1655311,XMMSL1 J061927.1-655311,XMMSL1 J061927.1-655311,94.86249999999998,-65.88527777777779,0.0729,56243.0,,xray,tde,secure,2MASX 06192755-6553079,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576006,erasstj234403352640,eRASSt J234403-352640,eRASSt J234403-352640,356.0120833333333,-35.44427777777778,0.1,59181.0,,xray,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576010,at2022wyq,AT 2022wyq,AT 2022wyq;ZTF20acyxwgf;J094806,147.02729166666666,3.3005277777777775,0.207,59695.193,,optical,tde,secure,SDSS J094806.55+031801.9,,source=OTTER; TDE TDE TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576012,vastj104315_9_005059,VAST J104315.9+005059,VAST J104315.9+005059,160.82,0.85,,,,radio,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576014,des14c1kia,DES14C1kia,DES14C1kia,53.69787499999999,-26.32638888888889,0.162,56972.0,,xray,tde_candidate,likely,"Uncataloged, 03:34:47.49-26:19:35.0",,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576016,rxj124211a,RX J1242-11A,RX J1242-11A;RXJ1242-1119,190.66062499999998,-11.322444444444445,0.05,48818.0,,xray,tde,secure,RX J1242.6-1119A,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576024,srgej091747_6_524821,SRGE J091747.6+524821,SRGE J091747.6+524821,139.44749199999998,52.805634999999995,0.1876,59150.0,,xray,tde_candidate,likely,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576026,vtj2012,VT J2012,VT J2012,303.1245833333333,-17.098972222222223,0.053,,,radio,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576028,vastj144848_2_030235,VAST J144848.2+030235,VAST J144848.2+030235,222.2,3.04,,,,radio,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576030,ngc247,NGC 247,NGC 247,11.785999999999998,-20.76,0.000531,56839.0,,xray,tde,secure,NGC 247,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576038,xmmsl2j140446_9251135,XMMSL2 J140446.9-251135,XMMSL2 J140446.9-251135,211.1958333333333,-25.193055555555556,0.043,58164.0,,xray,tde,secure,2MASX 14044671-2511433,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576040,vtj1752,VT J1752,VT J1752,268.00041666666664,65.62666666666667,0.089,,,radio,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576042,pgc1185375,PGC 1185375,PGC 1185375,225.95999999999998,1.127,0.00523,55230.0,,xray,tde,secure,2MASX J15035028+0107366,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576044,igrj173614441,IGR J17361-4441,IGR J17361-4441,264.0725833333333,-44.734994444444446,0.000271,52720.0,,xray,tde,secure,NGC 6388,,source=OTTER; TDE TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576079,swj111282,Sw J1112-82,Sw J1112-82;Swift J1112.2-8238;Swift J1112-82,167.94833333333332,-82.64567777777778,0.89,55922.0,,xray,tde,secure,Swift J1112.2-8238,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576083,srgej133053_3_734824,SRGE J133053.3+734824,SRGE J133053.3+734824,202.72091799999995,73.806739,0.1505,59155.0,,xray,tde_candidate,likely,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576085,xmmsl1j131952_3_225958,XMMSL1 J131952.3+225958,XMMSL1 J131952.3+225958,199.96666666666664,22.999444444444446,0.023,53566.0,,xray,tde,secure,NGC 5092,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576087,ptf10iya,PTF10iya,PTF10iya,219.6708333333333,37.65933333333333,0.22405,55358.0,,xray,tde,secure,SDSS J143840.98+373933.4,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576093,ptf10nuj,PTF10nuj,PTF10nuj,246.60291666666663,54.706,0.132,55360.0,,xray,tde,secure,SDSS J162624.66+544221.4,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576097,xmmsl1j063045_9603110,XMMSL1 J063045.9-603110,XMMSL1 J063045.9-603110,97.69166666666666,-60.519444444444446,0.014,55896.0,,xray,tde,secure,XMMSL1 J063045.9-603110,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576111,vastj213437_8620433,VAST J213437.8-620433,VAST J213437.8-620433,323.66,-62.08,,,,radio,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576119,srgej161001_2_330121,SRGE J161001.2+330121,SRGE J161001.2+330121,242.50591999999997,33.022416,0.1309,59075.0,,xray,tde_candidate,likely,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576121,vtj1356,VT J1356,VT J1356,209.05041666666665,-26.980749999999997,0.018,,,radio,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576125,3xmmj150052_0_015452,3XMM J150052.0+015452,3XMM J150052.0+015452;XJ1500+0154,225.21666666666664,1.9144444444444444,0.145,53574.0,,xray,tde,secure,SDSS J150052.07+015453.8,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576135,srgej171423_6_085236,SRGE J171423.6+085236,SRGE J171423.6+085236,258.598393,8.876918,0.036,59110.0,,xray,tde_candidate,likely,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576139,at2019gte,AT 2019gte,AT 2019gte;ATLAS19omw;ZTF19aavxfib,196.6642678,-1.5484498,0.086,58634.25278935185,,optical,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576145,vastj230053_0020732,VAST J230053.0-020732,VAST J230053.0-020732,345.22,-2.13,,,,radio,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576147,rxj1420_53,RX J1420+53,RX J1420+53,215.10083333333333,53.569722222222225,0.147,48083.0,,xray,tde,secure,RX J1420.4+5334,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576151,rbs1032,RBS 1032,RBS 1032,176.86166666666665,49.71638888888889,0.026,48200.0,,xray,tde,secure,SDSS J114726.69+494257.8,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576153,at2022arb,AT 2022arb,AT 2022arb;ZTF22aaaihgr;PS22aqk;ATLAS22dls,156.043047049,-0.822997785982,0.062,59607.48,,optical,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576155,at2021blz,AT 2021blz,AT 2021blz;ATLAS21djg,68.130215,-32.4306575,0.045,59245.283,,optical,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576157,vastj212618_5_022400,VAST J212618.5+022400,VAST J212618.5+022400,321.58,2.4,,,,radio,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576161,sdssj0159,SDSSJ0159,SDSSJ0159,29.990166666666667,0.5529138888888889,0.31167,51754.0,,xray,tde_candidate,likely,SDSS J015957.64+003310.4,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576165,ngc3599,NGC 3599,NGC 3599,168.86229166666666,18.110369444444444,0.002699,52421.0,,xray,tde,secure,NGC 3599,,source=OTTER; TDE TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576167,sdssj0952,SDSSJ0952,SDSSJ0952,148.03983333333332,21.720344444444443,0.0789,54501.0,,xray,tde,secure,SDSS J095209.56+214313.3,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576169,vastj221936_0_004724,VAST J221936.0+004724,VAST J221936.0+004724,334.9,0.79,,,,radio,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576171,srgej153503_4_455056,SRGE J153503.4+455056,SRGE J153503.4+455056,233.763172,45.848598,0.2314,59043.0,,xray,tde_candidate,likely,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576175,pgc133344,PGC 133344,PGC 133344,325.73299999999995,-30.133,0.02365,53446.0,,xray,tde,secure,6dFGS gJ214256.0-300758,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576177,cxouj0332,CXOU J0332,CXOU J0332;CXOU J033238.8-275134,53.16166666666666,-27.859444444444446,2.23,56931.0,,xray,tde_candidate,likely,CANDELS J033238.77-275133.7,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576203,arp299bat1,ARP 299-B AT1,ARP 299-B AT1,172.1291145833333,58.56132861111111,0.010411,53400.0,,ir,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576214,ps112yp,PS1-12yp,PS1-12yp;CSS120301:133156+235405;SDSSJ133155,202.98295833333333,23.90158333333333,0.581,56026.0,,optical,tde,secure,SDSS J133155.90+235405.8,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576222,j094608,J094608,J094608,146.535375,35.20622222222222,0.119,,,optical,tde,secure,SDSS J094608.49+351222.4,,source=OTTER; TDE TDE TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576232,xmmsl1j074085,XMMSL1 J0740-85,XMMSL1 J0740-85;XMM SL1 J0749-85;XMMSL1 J074008.2-853927,115.03412499999999,-85.65868055555556,0.0173,56748.0,,xray,tde,secure,2MASX 07400785-8539307,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576234,3xmmj215022_4055108,3XMM J215022.4-055108,3XMM J215022.4-055108,327.5916666666666,-5.852222222222222,0.055,53491.0,,xray,tde,secure,6dFGS gJ215022.2-055059,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576236,sdssj1311,SDSSJ1311,SDSSJ1311;SDSSJ1311-01,197.84249999999997,-1.395888888888889,0.18,53063.0,,xray,tde,secure,SDSS J131122.15-012345.6,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576242,srgej013204_6_122236,SRGE J013204.6+122236,SRGE J013204.6+122236,23.018674999999995,12.376562,0.132,59038.0,,xray,tde_candidate,likely,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576244,at2022adm,AT 2022adm,AT 2022adm;Gaia22anq;ZTF22aaaekqh,216.964333,28.174731,0.061,59600.494108796294,,optical,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576246,ngc6021,NGC 6021,NGC 6021,239.378,15.956,0.015607,53372.0,,xray,tde_candidate,likely,NGC 6021,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576250,xmmsl2j144605_0_685735,XMMSL2 J144605.0+685735,XMMSL2 J144605.0+685735;XMMSL2_J1446+68,221.52083333333331,68.95861111111111,0.029,53969.0,,xray,tde,secure,"2MASX 14460522+6857311, LEDA 2725953",,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576256,firstj153350_8_272729,FIRST J153350.8+272729,FIRST J153350.8+272729,233.462,27.45822722222222,0.03243,49823.0,,xray,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576264,srgej021939_9_361819,SRGE J021939.9+361819,SRGE J021939.9+361819,34.916264,36.305054,0.3879,59068.0,,xray,tde_candidate,likely,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576266,pgc1190358,PGC 1190358,PGC 1190358,226.369,1.2919999999999998,0.00766,55194.0,,xray,tde,secure,N5846-162,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576268,igrj12580_0134,IGR J12580+0134,IGR J12580+0134;IGR12580,194.52124999999998,1.573888888888889,0.00411,55572.0,,xray,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576270,vastj234449_6_015434,VAST J234449.6+015434,VAST J234449.6+015434,356.21,1.91,,,,radio,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576278,leda095953,LEDA 095953,LEDA 095953,206.876375,-32.91406388888889,0.0366,48443.0,,xray,tde,secure,LEDA 095953,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576280,wingsj1348,WINGS J1348,WINGS J1348;WINGS J134849.88+263557.5,207.20791666666668,26.599302777777776,0.062,51532.0,,xray,tde,secure,WINGS J134849.88+263557.5,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576282,gaia16aka,Gaia 16aka,Gaia 16aka,222.03333333333333,37.23305555555556,0.31,57478.0,,optical,tde,secure,SDSS J144808.24+371358.8,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576286,j233454,J233454,J233454,353.72529166666664,14.953555555555555,0.107,,,optical,tde,secure,SDSS J233454.07+145712.8,,source=OTTER; TDE TDE TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576292,vastj015856_8012404,VAST J015856.8-012404,VAST J015856.8-012404,29.74,-1.4,,,,radio,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576294,2masxj0249,2MASX J0249,2MASX J0249;XMMSL1 J024916.6-041244,42.32199999999999,-4.215,0.0186,53210.0,,xray,tde,secure,2MASX J02491731-0412521,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576296,vastj210626_2020055,VAST J210626.2-020055,VAST J210626.2-020055,316.61,-2.02,,,,radio,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576318,vastj011148_1025539,VAST J011148.1-025539,VAST J011148.1-025539,17.95,-2.93,,,,radio,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576322,srgej163030_2_470125,SRGE J163030.2+470125,SRGE J163030.2+470125,247.626052,47.02373,0.294,59067.0,,xray,tde_candidate,likely,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576330,3xmmj152130_7_074916,3XMM J152130.7+074916,3XMM J152130.7+074916,230.37812499999995,7.821305555555555,0.17901,51779.0,,xray,tde,secure,SDSS J152130.72+074916.5,,source=OTTER; TDE TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576334,srgej144738_4_671821,SRGE J144738.4+671821,SRGE J144738.4+671821,221.91277099999996,67.305094,0.125,59172.0,,xray,tde_candidate,likely,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576342,ugc01791,UGC 01791,UGC 01791,34.97299999999999,28.248,0.015881,53379.0,,xray,tde,secure,UGC 1791,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576344,sdssj0748,SDSSJ0748,SDSSJ0748,117.08612499999998,47.20395277777778,0.0615,52935.0,,optical,tde,secure,SDSS J074820.67+471214.3,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576348,srgej095928_6_643023,SRGE J095928.6+643023,SRGE J095928.6+643023,149.86865999999998,64.506053,0.454,59150.0,,xray,tde_candidate,likely,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576354,2xmmj123103_2_110648,2XMM J123103.2+110648,2XMM J123103.2+110648;XJ1231+1106,187.76333333333332,11.113333333333333,0.11871,52833.0,,xray,tde_candidate,likely,GJ1231+1106,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576356,ptf11glr,PTF11glr,PTF11glr,253.52554166666658,41.33744444444444,0.207,55709.0,,xray,tde,secure,SDSS J165406.16+412015.4,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576358,sdssj1201,SDSSJ1201,SDSSJ1201;SDSSJ1201+30,180.400125,30.051533333333335,0.146,55357.0,,xray,tde,secure,SDSS J120136.02+300305.5,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576360,at2020vwl,AT 2020vwl,AT 2020vwl,232.65749999999997,26.982469444444444,0.035,59132.72800000012,,optical,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576362,at2022csn,AT 2022csn,AT 2022csn,112.228875,26.897031,0.148,59629.32800000021,,TNS,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576364,at2021qth,AT 2021qth,AT 2021qth,302.912191,-21.160179,0.0805,59382.4160000002,,TNS,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576366,at2023ugy,AT 2023ugy,AT 2023ugy,325.183417,21.016269,0.106,60223.2910000002,,TNS,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576368,at2022fpx,AT 2022fpx,AT 2022fpx,232.765417,53.40535,0.073,59669.52000000002,,TNS,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576370,at2023kvy,AT 2023kvy,AT 2023kvy,354.949849,8.164896,0.16,60092.1660000002,,TNS,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576390,ogle17aaj,OGLE17aaj,OGLE17aaj,29.103875,-71.07102777777777,0.116,57754.0,,optical,tde,secure,GALEXASC J015624.70-710415.8,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576091,at2022exr,AT 2022exr,AT 2022exr;ATLAS22jix;ZTF22aadgefj;Gaia22cgf,262.4604624,25.8421643,0.0955,59658.61201,59672.95833333331,optical,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576095,at2020qhs,AT 2020qhs,AT 2020qhs;PS20krl;ZTF20abowque;ATLAS20upw,34.474792,-9.614137,0.345,59056.4415625,59055.95833333331,optical,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576099,wtp17aamzew,WTP17aamzew,WTP17aamzew,146.2357,31.097848,0.03465,,,ir,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576101,at2023cvb,AT 2023cvb,AT 2023cvb;ATLAS23dht;ZTF23aadcbay,288.607003,41.669251,0.071,60009.61634,60016.200000000026,optical,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576103,at2022dyt,AT 2022dyt,AT 2022dyt;ATLAS22jju;ZTF22aacgcwv,150.0334731,26.4606773,0.072,59636.23516200232,59669.95833333336,optical,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576105,gaia16aax,Gaia 16aax,Gaia 16aax,218.575,12.826944444444445,0.248,57413.0,,optical,tde,secure,SDSS J143418.47+491236.5,,source=OTTER; TDE; mag_basis=OTTER optical photometry (2020MNRAS.493..477C); mag_value=19.170; mag_band=g,19.17,g,OTTER optical photometry (2020MNRAS.493..477C),False
otter,6576107,at2023rvb,AT 2023rvb,AT 2023rvb;ZTF23abaujuy;ATLAS23spi,290.3022882,-22.6443337,0.0815,60191.168287002314,60207.15833333332,optical,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576109,j155223,J155223,J155223,238.09704166666666,32.58197222222223,0.1277,54982.0,,optical,tde,secure,SDSS J155223.29+323455.1,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576113,at2020ddv,AT 2020ddv,AT 2020ddv;ATLAS20gee;ZTF20aamqmfk,149.639235374,46.911230491,0.16,58900.44699074074,58915.20659722222,optical,tde,secure,,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576133,swj1644_57,Sw J1644+57,Sw J1644+57;GRB 110328A;Swift J1644+57;Swift J164449.3+573451,251.2080470833333,57.58324702777778,0.354,55648.54,,optical,tde,secure,Swift J164449.3+573451,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576137,j133837,J133837,J133837,204.6566666666666,57.52033333333333,0.1269,55137.0,,optical,tde,secure,SDSS J133837.60+573113.2,,source=OTTER; TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576141,at2021zlg,AT 2021zlg,AT 2021zlg;Gaia21egv;PS1-10adi,310.6864166666666,15.508916666666666,0.203,55423.0,,optical,tde,secure,SDSS J204244.74+153032.1,,source=OTTER; TDE TDE TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576143,ps110jh,PS1-10jh,PS1-10jh,242.367817171123,53.6733308805967,0.1696,55332.0,55393.18749999996,optical,tde,secure,SDSS J160928.27+534023.9,,source=OTTER; TDE TDE; mag_basis=OTTER optical photometry,,,OTTER optical photometry,False
otter,6576149,at2017bcc,AT 2017bcc,AT 2017bcc;ZTF20aacbwbm;SN 2017bcc;PS17bgn,172.97078162,29.9957852105,0.133,57802.0,,optical,ant,likely,SDSS J113152.97+295944.8,,source=OTTER; TDE ANT SLSN-II; mag_basis=OTTER optical photometry (2024MNRAS.531.1905R); mag_value=16.690; mag_band=c,16.69,c,OTTER optical photometry (2024MNRAS.531.1905R),True
